pos/0001.png 1 0 0 97 88
pos/0002.png 1 0 0 56 56
pos/0003.png 1 0 0 59 57
pos/0004.png 1 0 0 86 95
pos/0005.png 1 0 0 65 67
pos/0006.png 1 0 0 61 68
pos/0007.png 1 0 0 110 124
pos/0008.png 1 0 0 65 75
pos/0009.png 1 0 0 72 94
pos/0010.png 1 0 0 60 55
pos/0011.png 1 0 0 51 58
pos/0012.png 1 0 0 45 45
pos/0013.png 1 0 0 64 54
pos/0014.png 1 0 0 109 105
pos/0015.png 1 0 0 35 36
pos/0016.png 1 0 0 100 93
pos/0017.png 1 0 0 31 34
pos/0018.png 1 0 0 99 103
pos/0019.png 1 0 0 38 43
pos/0020.png 1 0 0 31 32
pos/0021.png 1 0 0 61 54
pos/0022.png 1 0 0 60 51
pos/0023.png 1 0 0 65 53
pos/0024.png 1 0 0 45 39
pos/0025.png 1 0 0 49 43
pos/0026.png 1 0 0 52 43
pos/0027.png 1 0 0 53 51
pos/0028.png 1 0 0 51 47
pos/0029.png 1 0 0 51 47
pos/0030.png 1 0 0 38 38
pos/0031.png 1 0 0 64 73
pos/0032.png 1 0 0 80 86
pos/0033.png 1 0 0 89 96
pos/0034.png 1 0 0 109 115
pos/0035.png 1 0 0 76 91
pos/0036.png 1 0 0 95 88
pos/0037.png 1 0 0 41 38
pos/0038.png 1 0 0 47 41
pos/0039.png 1 0 0 62 60
pos/0040.png 1 0 0 96 129
pos/0041.png 1 0 0 52 53
pos/0042.png 1 0 0 69 71
pos/0043.png 1 0 0 45 50
pos/0044.png 1 0 0 53 59
pos/0045.png 1 0 0 44 39
pos/0046.png 1 0 0 90 108
pos/0047.png 1 0 0 83 97
pos/0048.png 1 0 0 104 119
pos/0049.png 1 0 0 57 62
pos/0050.png 1 0 0 30 38
pos/0051.png 1 0 0 72 96
pos/0052.png 1 0 0 48 61
pos/0053.png 1 0 0 55 78
pos/0054.png 1 0 0 32 35
pos/0055.png 1 0 0 74 70
pos/0056.png 1 0 0 49 51
pos/0057.png 1 0 0 66 90
pos/0058.png 1 0 0 35 40
pos/0059.png 1 0 0 69 48
pos/0060.png 1 0 0 63 58
pos/0061.png 1 0 0 72 67
pos/0062.png 1 0 0 72 62
pos/0063.png 1 0 0 58 53
pos/0064.png 1 0 0 41 36
pos/0065.png 1 0 0 54 40
pos/0066.png 1 0 0 99 86
pos/0067.png 1 0 0 45 44
pos/0068.png 1 0 0 58 53
pos/0069.png 1 0 0 81 72
pos/0070.png 1 0 0 68 56
pos/0071.png 1 0 0 29 21
pos/0072.png 1 0 0 63 45
pos/0073.png 1 0 0 78 55
pos/0074.png 1 0 0 125 97
pos/0075.png 1 0 0 122 96
pos/0076.png 1 0 0 116 81
pos/0077.png 1 0 0 102 78
pos/0078.png 1 0 0 46 28
pos/0079.png 1 0 0 61 45
pos/0080.png 1 0 0 67 45
pos/0081.png 1 0 0 64 50
pos/0082.png 1 0 0 60 49
pos/0083.png 1 0 0 30 30
pos/0084.png 1 0 0 50 30
pos/0085.png 1 0 0 56 46
pos/0086.png 1 0 0 37 42
pos/0087.png 1 0 0 77 78
pos/0088.png 1 0 0 56 38
pos/0089.png 1 0 0 55 62
pos/0090.png 1 0 0 41 45
pos/0091.png 1 0 0 66 52
pos/0092.png 1 0 0 82 78
pos/0093.png 1 0 0 94 75
pos/0094.png 1 0 0 53 44
pos/0095.png 1 0 0 51 48
pos/0096.png 1 0 0 45 40
pos/0097.png 1 0 0 56 56
pos/0098.png 1 0 0 93 95
pos/0099.png 1 0 0 50 43
pos/0100.png 1 0 0 68 54
pos/0101.png 1 0 0 57 58
pos/0102.png 1 0 0 80 64
pos/0103.png 1 0 0 82 70
pos/0104.png 1 0 0 91 70
pos/0105.png 1 0 0 46 45
pos/0106.png 1 0 0 54 61
pos/0107.png 1 0 0 64 70
pos/0108.png 1 0 0 127 97
pos/0109.png 1 0 0 90 67
pos/0110.png 1 0 0 83 81
pos/0111.png 1 0 0 69 55
pos/0112.png 1 0 0 73 49
pos/0113.png 1 0 0 82 87
pos/0114.png 1 0 0 76 57
pos/0115.png 1 0 0 61 58
pos/0116.png 1 0 0 45 50
pos/0117.png 1 0 0 36 29
pos/0118.png 1 0 0 70 63
pos/0119.png 1 0 0 41 47
pos/0120.png 1 0 0 69 57
pos/0121.png 1 0 0 130 107
pos/0122.png 1 0 0 71 45
pos/0123.png 1 0 0 34 25
pos/0124.png 1 0 0 100 80
pos/0125.png 1 0 0 60 54
pos/0126.png 1 0 0 93 71
pos/0127.png 1 0 0 68 66
pos/0128.png 1 0 0 122 122
pos/0129.png 1 0 0 76 74
pos/0130.png 1 0 0 82 79
pos/0131.png 1 0 0 56 64
pos/0132.png 1 0 0 43 37
pos/0133.png 1 0 0 94 78
pos/0134.png 1 0 0 118 128
pos/0135.png 1 0 0 74 60
pos/0136.png 1 0 0 70 62
pos/0137.png 1 0 0 56 61
pos/0138.png 1 0 0 56 52
pos/0139.png 1 0 0 138 135
pos/0140.png 1 0 0 64 62
pos/0141.png 1 0 0 115 106
pos/0142.png 1 0 0 65 69
pos/0143.png 1 0 0 39 42
pos/0144.png 1 0 0 82 82
pos/0145.png 1 0 0 66 80
pos/0146.png 1 0 0 71 57
pos/0147.png 1 0 0 26 32
pos/0148.png 1 0 0 110 112
pos/0149.png 1 0 0 123 119
pos/0150.png 1 0 0 115 107
pos/0151.png 1 0 0 107 104
pos/0152.png 1 0 0 103 93
pos/0153.png 1 0 0 31 30
pos/0154.png 1 0 0 53 50
pos/0155.png 1 0 0 98 87
pos/0156.png 1 0 0 48 60
pos/0157.png 1 0 0 84 90
pos/0158.png 1 0 0 41 38
pos/0159.png 1 0 0 77 81
pos/0160.png 1 0 0 33 36
pos/0161.png 1 0 0 50 40
pos/0162.png 1 0 0 53 46
pos/0163.png 1 0 0 85 87
pos/0164.png 1 0 0 130 126
pos/0165.png 1 0 0 80 74
pos/0166.png 1 0 0 50 45
pos/0167.png 1 0 0 96 96
pos/0168.png 1 0 0 50 53
pos/0169.png 1 0 0 56 59
pos/0170.png 1 0 0 105 98
pos/0171.png 1 0 0 89 76
pos/0172.png 1 0 0 108 114
pos/0173.png 1 0 0 52 47
pos/0174.png 1 0 0 66 57
pos/0175.png 1 0 0 62 55
pos/0176.png 1 0 0 79 73
pos/0177.png 1 0 0 54 45
pos/0178.png 1 0 0 49 47
pos/0179.png 1 0 0 101 71
pos/0180.png 1 0 0 101 97
pos/0181.png 1 0 0 66 59
pos/0182.png 1 0 0 59 61
pos/0183.png 1 0 0 100 91
pos/0184.png 1 0 0 43 41
pos/0185.png 1 0 0 78 59
pos/0186.png 1 0 0 82 69
pos/0187.png 1 0 0 53 51
pos/0188.png 1 0 0 37 25
pos/0189.png 1 0 0 76 69
pos/0190.png 1 0 0 121 103
pos/0191.png 1 0 0 56 54
pos/0192.png 1 0 0 69 71
pos/0193.png 1 0 0 94 112
pos/0194.png 1 0 0 51 47
pos/0195.png 1 0 0 108 115
pos/0196.png 1 0 0 61 49
pos/0197.png 1 0 0 103 82
pos/0198.png 1 0 0 46 51
pos/0199.png 1 0 0 48 58
pos/0200.png 1 0 0 53 44
pos/0201.png 1 0 0 38 31
pos/0202.png 1 0 0 83 106
pos/0203.png 1 0 0 55 43
pos/0204.png 1 0 0 103 90
pos/0205.png 1 0 0 46 52
pos/0206.png 1 0 0 62 77
pos/0207.png 1 0 0 60 64
pos/0208.png 1 0 0 70 71
pos/0209.png 1 0 0 52 51
pos/0210.png 1 0 0 59 77
pos/0211.png 1 0 0 45 44
pos/0212.png 1 0 0 61 63
pos/0213.png 1 0 0 54 51
pos/0214.png 1 0 0 65 66
pos/0215.png 1 0 0 45 42
pos/0216.png 1 0 0 64 53
pos/0217.png 1 0 0 57 58
pos/0218.png 1 0 0 90 81
pos/0219.png 1 0 0 74 75
pos/0220.png 1 0 0 89 91
pos/0221.png 1 0 0 41 46
pos/0222.png 1 0 0 85 75
pos/0223.png 1 0 0 105 95
pos/0224.png 1 0 0 136 121
pos/0225.png 1 0 0 59 59
pos/0226.png 1 0 0 80 84
pos/0227.png 1 0 0 88 90
pos/0228.png 1 0 0 106 92
pos/0229.png 1 0 0 48 51
pos/0230.png 1 0 0 110 116
pos/0231.png 1 0 0 123 100
pos/0232.png 1 0 0 50 46
pos/0233.png 1 0 0 53 48
pos/0234.png 1 0 0 62 61
pos/0235.png 1 0 0 66 75
pos/0236.png 1 0 0 52 58
pos/0237.png 1 0 0 61 61
pos/0238.png 1 0 0 83 88
pos/0239.png 1 0 0 82 96
pos/0240.png 1 0 0 89 82
pos/0241.png 1 0 0 104 109
pos/0242.png 1 0 0 116 126
pos/0243.png 1 0 0 53 41
pos/0244.png 1 0 0 76 67
pos/0245.png 1 0 0 58 56
pos/0246.png 1 0 0 46 43
pos/0247.png 1 0 0 103 87
pos/0248.png 1 0 0 67 61
pos/0249.png 1 0 0 33 41
pos/0250.png 1 0 0 57 57
pos/0251.png 1 0 0 45 37
pos/0252.png 1 0 0 40 46
pos/0253.png 1 0 0 35 29
pos/0254.png 1 0 0 48 51
pos/0255.png 1 0 0 49 47
pos/0256.png 1 0 0 42 36
pos/0257.png 1 0 0 33 38
pos/0258.png 1 0 0 31 39
pos/0259.png 1 0 0 39 44
pos/0260.png 1 0 0 46 49
pos/0261.png 1 0 0 63 61
pos/0262.png 1 0 0 37 35
pos/0263.png 1 0 0 48 52
pos/0264.png 1 0 0 58 51
pos/0265.png 1 0 0 66 62
pos/0266.png 1 0 0 65 52
pos/0267.png 1 0 0 42 38
pos/0268.png 1 0 0 72 65
pos/0269.png 1 0 0 66 67
pos/0270.png 1 0 0 80 55
pos/0271.png 1 0 0 88 94
pos/0272.png 1 0 0 71 65
pos/0273.png 1 0 0 102 95
pos/0274.png 1 0 0 92 71
pos/0275.png 1 0 0 89 77
pos/0276.png 1 0 0 74 65
pos/0277.png 1 0 0 68 50
pos/0278.png 1 0 0 54 41
pos/0279.png 1 0 0 31 27
pos/0280.png 1 0 0 68 62
pos/0281.png 1 0 0 78 83
pos/0282.png 1 0 0 42 32
pos/0283.png 1 0 0 113 97
pos/0284.png 1 0 0 61 53
pos/0285.png 1 0 0 108 84
pos/0286.png 1 0 0 51 57
pos/0287.png 1 0 0 71 57
pos/0288.png 1 0 0 67 61
pos/0289.png 1 0 0 75 71
pos/0290.png 1 0 0 47 46
pos/0291.png 1 0 0 53 50
pos/0292.png 1 0 0 80 87
pos/0293.png 1 0 0 57 51
pos/0294.png 1 0 0 59 48
pos/0295.png 1 0 0 81 69
pos/0296.png 1 0 0 70 71
pos/0297.png 1 0 0 53 47
pos/0298.png 1 0 0 52 50
pos/0299.png 1 0 0 51 64
pos/0300.png 1 0 0 63 59
pos/0301.png 1 0 0 75 63
pos/0302.png 1 0 0 66 71
pos/0303.png 1 0 0 50 40
pos/0304.png 1 0 0 49 45
pos/0305.png 1 0 0 63 58
pos/0306.png 1 0 0 70 58
pos/0307.png 1 0 0 52 49
pos/0308.png 1 0 0 76 77
pos/0309.png 1 0 0 71 71
pos/0310.png 1 0 0 98 94
pos/0311.png 1 0 0 76 64
pos/0312.png 1 0 0 61 59
pos/0313.png 1 0 0 125 118
pos/0314.png 1 0 0 54 70
pos/0315.png 1 0 0 129 131
pos/0316.png 1 0 0 113 106
pos/0317.png 1 0 0 44 37
pos/0318.png 1 0 0 49 48
pos/0319.png 1 0 0 106 104
pos/0320.png 1 0 0 64 78
pos/0321.png 1 0 0 71 67
pos/0322.png 1 0 0 40 47
pos/0323.png 1 0 0 93 102
pos/0324.png 1 0 0 97 111
pos/0325.png 1 0 0 76 99
pos/0326.png 1 0 0 62 67
pos/0327.png 1 0 0 65 83
pos/0328.png 1 0 0 90 90
pos/0329.png 1 0 0 75 86
pos/0330.png 1 0 0 94 112
pos/0331.png 1 0 0 111 100
pos/0332.png 1 0 0 95 100
pos/0333.png 1 0 0 49 55
pos/0334.png 1 0 0 73 93
pos/0335.png 1 0 0 69 67
pos/0336.png 1 0 0 47 46
pos/0337.png 1 0 0 82 68
pos/0338.png 1 0 0 65 76
pos/0339.png 1 0 0 37 41
pos/0340.png 1 0 0 59 70
pos/0341.png 1 0 0 37 39
pos/0342.png 1 0 0 84 82
pos/0343.png 1 0 0 57 55
pos/0344.png 1 0 0 88 94
pos/0345.png 1 0 0 53 48
pos/0346.png 1 0 0 83 83
pos/0347.png 1 0 0 101 104
pos/0348.png 1 0 0 46 44
pos/0349.png 1 0 0 48 50
pos/0350.png 1 0 0 51 51
pos/0351.png 1 0 0 76 68
pos/0352.png 1 0 0 77 75
pos/0353.png 1 0 0 60 51
pos/0354.png 1 0 0 75 75
pos/0355.png 1 0 0 98 95
pos/0356.png 1 0 0 61 51
pos/0357.png 1 0 0 41 37
pos/0358.png 1 0 0 67 58
pos/0359.png 1 0 0 37 35
pos/0360.png 1 0 0 42 41
pos/0361.png 1 0 0 38 32
pos/0362.png 1 0 0 51 73
pos/0363.png 1 0 0 88 90
pos/0364.png 1 0 0 53 57
pos/0365.png 1 0 0 46 42
pos/0366.png 1 0 0 52 55
pos/0367.png 1 0 0 51 61
pos/0368.png 1 0 0 58 50
pos/0369.png 1 0 0 75 80
pos/0370.png 1 0 0 69 68
pos/0371.png 1 0 0 87 104
pos/0372.png 1 0 0 69 74
pos/0373.png 1 0 0 114 116
pos/0374.png 1 0 0 59 52
pos/0375.png 1 0 0 46 44
pos/0376.png 1 0 0 72 71
pos/0377.png 1 0 0 40 40
pos/0378.png 1 0 0 120 97
pos/0379.png 1 0 0 61 41
pos/0380.png 1 0 0 105 69
pos/0381.png 1 0 0 38 34
pos/0382.png 1 0 0 96 96
pos/0383.png 1 0 0 41 48
pos/0384.png 1 0 0 104 97
pos/0385.png 1 0 0 71 76
pos/0386.png 1 0 0 153 195
pos/0387.png 1 0 0 63 60
pos/0388.png 1 0 0 96 96
pos/0389.png 1 0 0 60 60
pos/0390.png 1 0 0 100 112
pos/0391.png 1 0 0 56 52
pos/0392.png 1 0 0 57 61
pos/0393.png 1 0 0 85 91
pos/0394.png 1 0 0 94 78
pos/0395.png 1 0 0 74 71
pos/0396.png 1 0 0 79 63
pos/0397.png 1 0 0 57 57
pos/0398.png 1 0 0 81 79
pos/0399.png 1 0 0 75 74
pos/0400.png 1 0 0 61 77
pos/0401.png 1 0 0 53 68
pos/0402.png 1 0 0 74 88
pos/0403.png 1 0 0 116 114
pos/0404.png 1 0 0 85 90
pos/0405.png 1 0 0 119 123
pos/0406.png 1 0 0 72 77
pos/0407.png 1 0 0 112 105
pos/0408.png 1 0 0 61 56
pos/0409.png 1 0 0 66 71
pos/0410.png 1 0 0 38 35
pos/0411.png 1 0 0 29 43
